Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
miss,V376,2a,(c) Experiencer-Theme,Bob was missed by Wendy,Wendy missed Bob,-28.436742782592773,-27.910125732421875,-0.5266170501708984
mock,V243,2a,(a) Agent-Patient,Bob was mocked by Wendy,Wendy mocked Bob,-28.062162399291992,-32.40778350830078,4.345621109008789
move,V176,2a,(a) Agent-Patient,Bob was moved by Wendy,Wendy moved Bob,-28.981918334960938,-26.606342315673828,-2.3755760192871094
murder,V279,2a,(a) Agent-Patient,Bob was murdered by Wendy,Wendy murdered Bob,-28.44644546508789,-26.33372688293457,-2.1127185821533203
notice,V350,2a,(c) Experiencer-Theme,Bob was noticed by Wendy,Wendy noticed Bob,-27.455535888671875,-27.379316329956055,-0.07621955871582031
observe,V359,2b,(c) Experiencer-Theme,Bob was observed by Wendy,Wendy observed Bob,-29.950801849365234,-27.821916580200195,-2.128885269165039
overhear,V360,2a,(c) Experiencer-Theme,Bob was overheard by Wendy,Wendy overheard Bob,-32.369850158691406,-29.003536224365234,-3.366313934326172
pat,V206,2b,(a) Agent-Patient,Bob was patted by Wendy,Wendy patted Bob,-33.830108642578125,-34.503700256347656,0.6735916137695312
photograph,V214,2a,(a) Agent-Patient,Bob was photographed by Wendy,Wendy photographed Bob,-29.757144927978516,-27.740957260131836,-2.0161876678466797
pinch,V200,2a,(a) Agent-Patient,Bob was pinched by Wendy,Wendy pinched Bob,-32.81309509277344,-36.748992919921875,3.9358978271484375
please,V327,2a,(b) Theme-Experiencer,Bob was pleased by Wendy,Wendy pleased Bob,-32.77519989013672,-30.173240661621094,-2.601959228515625
poke,V203,2a,(a) Agent-Patient,Bob was poked by Wendy,Wendy poked Bob,-32.97117614746094,-35.19730758666992,2.2261314392089844
praise,V238,2a,(a) Agent-Patient,Bob was praised by Wendy,Wendy praised Bob,-26.81917953491211,-27.648317337036133,0.8291378021240234
provoke,V328,2a,(b) Theme-Experiencer,Bob was provoked by Wendy,Wendy provoked Bob,-33.22932434082031,-30.29110336303711,-2.938220977783203
pull,V181,2b,(a) Agent-Patient,Bob was pulled by Wendy,Wendy pulled Bob,-29.612667083740234,-28.138206481933594,-1.4744606018066406
punch,V201,2b,(a) Agent-Patient,Bob was punched by Wendy,Wendy punched Bob,-29.599401473999023,-30.187881469726562,0.5884799957275391
punish,V244,2b,(a) Agent-Patient,Bob was punished by Wendy,Wendy punished Bob,-30.031055450439453,-29.225933074951172,-0.8051223754882812
pursue,V291,2b,(a) Agent-Patient,Bob was pursued by Wendy,Wendy pursued Bob,-31.460412979125977,-29.071937561035156,-2.3884754180908203
push,V182,2a,(a) Agent-Patient,Bob was pushed by Wendy,Wendy pushed Bob,-29.47726058959961,-28.30498695373535,-1.1722736358642578
puzzle,V329,2b,(b) Theme-Experiencer,Bob was puzzled by Wendy,Wendy puzzled Bob,-31.517620086669922,-30.363819122314453,-1.1538009643554688
quarrel with,V251,2b,(a) Agent-Patient,Bob was quarrelled with by Wendy,Wendy quarrelled with Bob,-34.2781867980957,-42.482177734375,8.203990936279297
race,V288,2b,(a) Agent-Patient,Bob was raced by Wendy,Wendy raced Bob,-32.71945571899414,-33.247039794921875,0.5275840759277344
raise,V162,2b,(a) Agent-Patient,Bob was raised by Wendy,Wendy raised Bob,-30.179540634155273,-25.769302368164062,-4.410238265991211
reassure,V330,2a,(b) Theme-Experiencer,Bob was reassured by Wendy,Wendy reassured Bob,-30.919170379638672,-32.11348342895508,1.1943130493164062
recognize,V361,2a,(c) Experiencer-Theme,Bob was recognized by Wendy,Wendy recognized Bob,-28.79876708984375,-27.850149154663086,-0.9486179351806641
record,V215,2b,(a) Agent-Patient,Bob was recorded by Wendy,Wendy recorded Bob,-28.729995727539062,-27.08840560913086,-1.6415901184082031
remember,V362,2a,(c) Experiencer-Theme,Bob was remembered by Wendy,Wendy remembered Bob,-28.401626586914062,-30.626995086669922,2.2253684997558594
remove,V171,2a,(a) Agent-Patient,Bob was removed by Wendy,Wendy removed Bob,-30.303388595581055,-27.26978302001953,-3.0336055755615234
repulse,V331,2b,(b) Theme-Experiencer,Bob was repulsed by Wendy,Wendy repulsed Bob,-36.075931549072266,-33.065975189208984,-3.0099563598632812
rescue,V155,2a,(a) Agent-Patient,Bob was rescued by Wendy,Wendy rescued Bob,-29.39604949951172,-26.194608688354492,-3.2014408111572266
resent,V393,2a,(c) Experiencer-Theme,Bob was resented by Wendy,Wendy resented Bob,-32.07238006591797,-32.63832092285156,0.5659408569335938
respect,V377,2a,(c) Experiencer-Theme,Bob was respected by Wendy,Wendy respected Bob,-28.439922332763672,-30.16037368774414,1.7204513549804688
reward,V231,2a,(a) Agent-Patient,Bob was rewarded by Wendy,Wendy rewarded Bob,-28.56535530090332,-28.634138107299805,0.06878280639648438
rob,V230,2b,(a) Agent-Patient,Bob was robbed by Wendy,Wendy robbed Bob,-31.292985916137695,-30.700756072998047,-0.5922298431396484
roll,V177,2b,(a) Agent-Patient,Bob was rolled by Wendy,Wendy rolled Bob,-31.229209899902344,-33.19701385498047,1.967803955078125
sadden,V332,2a,(b) Theme-Experiencer,Bob was saddened by Wendy,Wendy saddened Bob,-33.23397445678711,-31.162919998168945,-2.071054458618164
scare,V333,2b,(b) Theme-Experiencer,Bob was scared by Wendy,Wendy scared Bob,-30.45245933532715,-30.27733039855957,-0.17512893676757812
scold,V245,2a,(a) Agent-Patient,Bob was scolded by Wendy,Wendy scolded Bob,-32.082706451416016,-33.1827507019043,1.1000442504882812
scratch,V202,2a,(a) Agent-Patient,Bob was scratched by Wendy,Wendy scratched Bob,-33.93367385864258,-32.28863525390625,-1.6450386047363281
see,V351,2b,(c) Experiencer-Theme,Bob was seen by Wendy,Wendy saw Bob,-26.602670669555664,-26.077104568481445,-0.5255661010742188
sense,V352,2a,(c) Experiencer-Theme,Bob was sensed by Wendy,Wendy sensed Bob,-33.68675994873047,-36.41941452026367,2.732654571533203
shadow,V292,2a,(a) Agent-Patient,Bob was shadowed by Wendy,Wendy shadowed Bob,-31.204551696777344,-31.454448699951172,0.24989700317382812
shake,V216,2a,(a) Agent-Patient,Bob was shaken by Wendy,Wendy shook Bob,-31.771709442138672,-29.10648536682129,-2.665224075317383
shock,V334,2a,(b) Theme-Experiencer,Bob was shocked by Wendy,Wendy shocked Bob,-29.6015682220459,-29.911026000976562,0.30945777893066406
shoot,V221,2a,(a) Agent-Patient,Bob was shot by Wendy,Wendy shot Bob,-26.099206924438477,-23.549531936645508,-2.5496749877929688
shove,V183,2b,(a) Agent-Patient,Bob was shoved by Wendy,Wendy shoved Bob,-31.573835372924805,-33.07941436767578,1.5055789947509766
sicken,V335,2b,(b) Theme-Experiencer,Bob was sickened by Wendy,Wendy sickened Bob,-32.81104278564453,-32.16007995605469,-0.6509628295898438
slay,V280,2b,(a) Agent-Patient,Bob was slain by Wendy,Wendy slayed Bob,-36.26253128051758,-29.735355377197266,-6.5271759033203125
slap,V194,2a,(a) Agent-Patient,Bob was slapped by Wendy,Wendy slapped Bob,-30.518686294555664,-32.7718391418457,2.253152847290039
slide,V178,2a,(a) Agent-Patient,Bob was slid by Wendy,Wendy slid Bob,-29.17343521118164,-33.24146270751953,4.068027496337891
smell,V353,2b,(c) Experiencer-Theme,Bob was smelt by Wendy,Wendy smelt Bob,-31.27523422241211,-39.6330680847168,8.357833862304688
soak,V169,2a,(a) Agent-Patient,Bob was soaked by Wendy,Wendy soaked Bob,-32.3526611328125,-33.62617492675781,1.2735137939453125
spy on,V364,2a,(c) Experiencer-Theme,Bob was spied on by Wendy,Wendy spied on Bob,-34.161590576171875,-37.149024963378906,2.9874343872070312
splash,V165,2a,(a) Agent-Patient,Bob was splashed by Wendy,Wendy splashed Bob,-34.03565979003906,-35.478126525878906,1.4424667358398438
splatter,V164,2b,(a) Agent-Patient,Bob was splattered by Wendy,Wendy splattered Bob,-35.71694564819336,-38.208438873291016,2.4914932250976562
speak to,V263,2a,(a) Agent-Patient,Bob was spoken to by Wendy,Wendy spoke to Bob,-29.68412208557129,-32.47923278808594,2.7951107025146484
spot,V363,2b,(c) Experiencer-Theme,Bob was spotted by Wendy,Wendy spotted Bob,-28.413349151611328,-24.824352264404297,-3.5889968872070312
spray,V166,2b,(a) Agent-Patient,Bob was sprayed by Wendy,Wendy sprayed Bob,-31.29974937438965,-32.78853225708008,1.4887828826904297
spin,V163,2a,(a) Agent-Patient,Bob was spun by Wendy,Wendy spun Bob,-31.404422760009766,-31.52836036682129,0.12393760681152344
squabble with,V252,2a,(a) Agent-Patient,Bob was squabbled with by Wendy,Wendy squabbled with Bob,-40.33356475830078,-49.741886138916016,9.408321380615234
squash,V217,2b,(a) Agent-Patient,Bob was squashed by Wendy,Wendy squashed Bob,-34.22381591796875,-35.20195388793945,0.9781379699707031
squeeze,V218,2a,(a) Agent-Patient,Bob was squeezed by Wendy,Wendy squeezed Bob,-31.435935974121094,-32.1389274597168,0.7029914855957031
squirt,V167,2a,(a) Agent-Patient,Bob was squirted by Wendy,Wendy squirted Bob,-35.86525344848633,-37.6666259765625,1.8013725280761719
squish,V219,2b,(a) Agent-Patient,Bob was squished by Wendy,Wendy squished Bob,-35.50843048095703,-38.07118225097656,2.5627517700195312
stab,V283,2b,(a) Agent-Patient,Bob was stabbed by Wendy,Wendy stabbed Bob,-31.73445701599121,-29.96454620361328,-1.7699108123779297
stare at,V369,2a,(c) Experiencer-Theme,Bob was stared at by Wendy,Wendy stared at Bob,-30.901378631591797,-37.400665283203125,6.499286651611328
startle,V336,2a,(b) Theme-Experiencer,Bob was startled by Wendy,Wendy startled Bob,-32.20716094970703,-30.968809127807617,-1.238351821899414
stop,V226,2b,(a) Agent-Patient,Bob was stopped by Wendy,Wendy stopped Bob,-28.91411781311035,-26.32244110107422,-2.591676712036133
strangle,V284,2a,(a) Agent-Patient,Bob was strangled by Wendy,Wendy strangled Bob,-30.08043098449707,-33.15546417236328,3.075033187866211
stroke,V207,2a,(a) Agent-Patient,Bob was stroked by Wendy,Wendy stroked Bob,-34.59612274169922,-36.750667572021484,2.1545448303222656
stun,V337,2b,(b) Theme-Experiencer,Bob was stunned by Wendy,Wendy stunned Bob,-28.142202377319336,-28.013410568237305,-0.12879180908203125
suffocate,V285,2b,(a) Agent-Patient,Bob was suffocated by Wendy,Wendy suffocated Bob,-35.370975494384766,-36.49169158935547,1.1207160949707031
support,V378,2b,(c) Experiencer-Theme,Bob was supported by Wendy,Wendy supported Bob,-28.67798614501953,-27.366350173950195,-1.311635971069336
surprise,V338,2a,(b) Theme-Experiencer,Bob was surprised by Wendy,Wendy surprised Bob,-29.270509719848633,-27.870779037475586,-1.3997306823730469
tail,V293,2b,(a) Agent-Patient,Bob was tailed by Wendy,Wendy tailed Bob,-32.982017517089844,-33.36678695678711,0.3847694396972656
talk to,V264,2b,(a) Agent-Patient,Bob was talked to by Wendy,Wendy talked to Bob,-27.278587341308594,-29.26177215576172,1.983184814453125
tap,V195,2b,(a) Agent-Patient,Bob was tapped by Wendy,Wendy tapped Bob,-29.59833526611328,-28.556446075439453,-1.0418891906738281
teach,V227,2b,(a) Agent-Patient,Bob was taught by Wendy,Wendy taught Bob,-29.17349624633789,-28.97132110595703,-0.20217514038085938
tease,V339,2a,(b) Theme-Experiencer,Bob was teased by Wendy,Wendy teased Bob,-30.238779067993164,-29.162513732910156,-1.0762653350830078
terrify,V340,2b,(b) Theme-Experiencer,Bob was terrified by Wendy,Wendy terrified Bob,-30.110107421875,-29.928821563720703,-0.18128585815429688
terrorize,V341,2a,(b) Theme-Experiencer,Bob was terrorized by Wendy,Wendy terrorized Bob,-32.5323371887207,-34.504173278808594,1.9718360900878906
thank,V239,2a,(a) Agent-Patient,Bob was thanked by Wendy,Wendy thanked Bob,-27.893295288085938,-36.07917022705078,8.185874938964844
threaten,V342,2a,(b) Theme-Experiencer,Bob was threatened by Wendy,Wendy threatened Bob,-29.220457077026367,-28.73526382446289,-0.48519325256347656
throw,V190,2a,(a) Agent-Patient,Bob was thrown by Wendy,Wendy threw Bob,-29.23243522644043,-27.601707458496094,-1.630727767944336
thump,V196,2b,(a) Agent-Patient,Bob was thumped by Wendy,Wendy thumped Bob,-36.292198181152344,-38.1002082824707,1.8080101013183594
tickle,V208,2b,(a) Agent-Patient,Bob was tickled by Wendy,Wendy tickled Bob,-35.47573471069336,-36.376495361328125,0.9007606506347656
tell off,V246,2b,(a) Agent-Patient,Bob was told off by Wendy,Wendy told off Bob,-36.240943908691406,-33.712005615234375,-2.5289382934570312
tolerate,V379,2a,(c) Experiencer-Theme,Bob was tolerated by Wendy,Wendy tolerated Bob,-33.0694580078125,-33.1400146484375,0.070556640625
touch,V209,2a,(a) Agent-Patient,Bob was touched by Wendy,Wendy touched Bob,-29.898574829101562,-27.99515724182129,-1.9034175872802734
track,V294,2a,(a) Agent-Patient,Bob was tracked by Wendy,Wendy tracked Bob,-29.748226165771484,-30.39753532409668,0.6493091583251953
trail,V295,2b,(a) Agent-Patient,Bob was trailed by Wendy,Wendy trailed Bob,-32.96615219116211,-33.138832092285156,0.17267990112304688
trap,V170,2b,(a) Agent-Patient,Bob was trapped by Wendy,Wendy trapped Bob,-28.88699722290039,-29.024639129638672,0.13764190673828125
trip,V301,2a,(a) Agent-Patient,Bob was tripped by Wendy,Wendy tripped Bob,-36.012630462646484,-33.824581146240234,-2.18804931640625
trust,V380,2a,(c) Experiencer-Theme,Bob was trusted by Wendy,Wendy trusted Bob,-28.38608169555664,-29.32290267944336,0.9368209838867188
understand,V381,2a,(c) Experiencer-Theme,Bob was understood by Wendy,Wendy understood Bob,-26.49433135986328,-30.822046279907227,4.327714920043945
untie,V211,2b,(a) Agent-Patient,Bob was untied by Wendy,Wendy untied Bob,-36.823577880859375,-38.67884063720703,1.8552627563476562
upset,V343,2b,(b) Theme-Experiencer,Bob was upset by Wendy,Wendy upset Bob,-31.025718688964844,-27.167999267578125,-3.8577194213867188
visit,V261,2b,(a) Agent-Patient,Bob was visited by Wendy,Wendy visited Bob,-28.643817901611328,-26.820405960083008,-1.8234119415283203
warn,V270,2a,(a) Agent-Patient,Bob was warned by Wendy,Wendy warned Bob,-29.272287368774414,-28.309642791748047,-0.9626445770263672
wash,V174,2b,(a) Agent-Patient,Bob was washed by Wendy,Wendy washed Bob,-33.83147430419922,-32.730987548828125,-1.1004867553710938
watch,V365,2a,(c) Experiencer-Theme,Bob was watched by Wendy,Wendy watched Bob,-26.625076293945312,-29.232757568359375,2.6076812744140625
welcome,V240,2b,(a) Agent-Patient,Bob was welcomed by Wendy,Wendy welcomed Bob,-27.919414520263672,-28.063060760498047,0.143646240234375
whack,V197,2a,(a) Agent-Patient,Bob was whacked by Wendy,Wendy whacked Bob,-33.38795471191406,-34.58192825317383,1.1939735412597656
wipe,V175,2a,(a) Agent-Patient,Bob was wiped by Wendy,Wendy wiped Bob,-32.166259765625,-34.45228576660156,2.2860260009765625
worry,V344,2a,(b) Theme-Experiencer,Bob was worried by Wendy,Wendy worried Bob,-30.447566986083984,-31.514667510986328,1.0671005249023438
worship,V382,2b,(c) Experiencer-Theme,Bob was worshiped by Wendy,Wendy worshiped Bob,-34.02925491333008,-37.427032470703125,3.397777557373047
wow,V345,2b,(b) Theme-Experiencer,Bob was wowed by Wendy,Wendy wowed Bob,-33.55107116699219,-33.49950408935547,-0.05156707763671875
wash,V174,2a,(a) Agent-Patient,Wendy was washed by Bob,Bob washed Wendy,-33.482032775878906,-37.995887756347656,4.51385498046875
watch,V365,2b,(c) Experiencer-Theme,Wendy was watched by Bob,Bob watched Wendy,-25.765304565429688,-33.888179779052734,8.122875213623047
welcome,V240,2a,(a) Agent-Patient,Wendy was welcomed by Bob,Bob welcomed Wendy,-27.449033737182617,-31.468582153320312,4.019548416137695
whack,V197,2b,(a) Agent-Patient,Wendy was whacked by Bob,Bob whacked Wendy,-31.883682250976562,-39.45649719238281,7.57281494140625
whisper,V101,2b,(a) Agent-Patient,The request was whispered by Bob,Bob whispered the request,-30.680347442626953,-37.095298767089844,6.414951324462891
wipe,V175,2b,(a) Agent-Patient,Wendy was wiped by Bob,Bob wiped Wendy,-33.337425231933594,-39.94105529785156,6.603630065917969
worry,V344,2b,(b) Theme-Experiencer,Wendy was worried by Bob,Bob worried Wendy,-28.418092727661133,-36.79938507080078,8.381292343139648
worship,V382,2a,(c) Experiencer-Theme,Wendy was worshiped by Bob,Bob worshiped Wendy,-31.494186401367188,-43.207115173339844,11.712928771972656
wow,V345,2a,(b) Theme-Experiencer,Wendy was wowed by Bob,Bob wowed Wendy,-31.665462493896484,-38.818702697753906,7.153240203857422
wreck,V124,2b,(a) Agent-Patient,The kitchen was wrecked by Bob,Bob wrecked the kitchen,-22.949481964111328,-33.70747375488281,10.757991790771484
write,V066,2a,(a) Agent-Patient,The report was written by Bob,Bob wrote the report,-17.828125,-20.599143981933594,2.7710189819335938
yell,V102,2a,(a) Agent-Patient,The response was yelled by Bob,Bob yelled the response,-29.15181541442871,-41.33575439453125,12.183938980102539
zip,V055,2a,(a) Agent-Patient,The cardigan was zipped by Bob,Bob zipped the cardigan,-37.35535430908203,-51.21167755126953,13.8563232421875
foam,V464,2a,(e) Non-Passivizable,Bubbles were foamed by the bath,The bath foamed bubbles,-42.328399658203125,-55.75457763671875,13.426177978515625
foam,V464,2b,(e) Non-Passivizable,Bubbles were foamed by the bath,The bath foamed bubbles,-42.328399658203125,-55.75459289550781,13.426193237304688
foam,V464,1a,(e) Non-Passivizable,Bubbles were foamed by the fountain,The fountain foamed bubbles,-41.84501266479492,-55.499855041503906,13.654842376708984
foam,V464,1b,(e) Non-Passivizable,Bubbles were foamed by the fountain,The fountain foamed bubbles,-41.845001220703125,-55.49983215332031,13.654830932617188
line,V429,2a,(d) Other Passivizable,The road was lined by bushes,Bushes lined the road,-21.39686393737793,-30.230789184570312,8.833925247192383
line,V429,2b,(d) Other Passivizable,The road was lined by bushes,Bushes lined the road,-21.39686393737793,-30.230789184570312,8.833925247192383
belch,V460,2a,(e) Non-Passivizable,Chemicals were belched by the factory,The factory belched chemicals,-41.54805374145508,-41.591888427734375,0.043834686279296875
belch,V460,2b,(e) Non-Passivizable,Chemicals were belched by the factory,The factory belched chemicals,-41.54805374145508,-41.591888427734375,0.043834686279296875
stream,V474,2a,(e) Non-Passivizable,Confetti was streamed by the float,The float streamed confetti,-42.43455505371094,-43.08891296386719,0.65435791015625
stream,V474,2b,(e) Non-Passivizable,Confetti was streamed by the float,The float streamed confetti,-42.43455505371094,-43.08891296386719,0.65435791015625
lack,V456,1b,(e) Non-Passivizable,Confidence was lacked by Homer,Homer lacked confidence,-28.533401489257812,-38.18574905395508,9.652347564697266
lack,V456,1a,(e) Non-Passivizable,Confidence was lacked by Marge,Marge lacked confidence,-31.875043869018555,-42.74886703491211,10.873823165893555
