Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
listen to,V367,2a,(c) Experiencer-Theme,Bob was listened to by Wendy,Wendy listened to Bob,-23.06967544555664,-29.241172790527344,6.171497344970703
loathe,V392,2b,(c) Experiencer-Theme,Bob was loathed by Wendy,Wendy loathed Bob,-23.073095321655273,-29.187114715576172,6.114019393920898
look at,V368,2b,(c) Experiencer-Theme,Bob was looked at by Wendy,Wendy looked at Bob,-22.674667358398438,-28.90230941772461,6.227642059326172
love,V375,2b,(c) Experiencer-Theme,Bob was loved by Wendy,Wendy loved Bob,-21.673439025878906,-25.471025466918945,3.797586441040039
lower,V161,2a,(a) Agent-Patient,Bob was lowered by Wendy,Wendy lowered Bob,-21.983654022216797,-25.861255645751953,3.8776016235351562
marry,V258,2a,(a) Agent-Patient,Bob was married by Wendy,Wendy married Bob,-21.644561767578125,-25.860973358154297,4.216411590576172
meet,V260,2a,(a) Agent-Patient,Bob was met by Wendy,Wendy met Bob,-21.334762573242188,-24.369281768798828,3.0345191955566406
miss,V376,2a,(c) Experiencer-Theme,Bob was missed by Wendy,Wendy missed Bob,-21.58527946472168,-25.90123748779297,4.315958023071289
mock,V243,2a,(a) Agent-Patient,Bob was mocked by Wendy,Wendy mocked Bob,-22.039905548095703,-25.990697860717773,3.9507923126220703
move,V176,2a,(a) Agent-Patient,Bob was moved by Wendy,Wendy moved Bob,-21.467226028442383,-25.380767822265625,3.913541793823242
murder,V279,2a,(a) Agent-Patient,Bob was murdered by Wendy,Wendy murdered Bob,-21.840906143188477,-23.63434600830078,1.7934398651123047
notice,V350,2a,(c) Experiencer-Theme,Bob was noticed by Wendy,Wendy noticed Bob,-21.68231201171875,-25.97092628479004,4.288614273071289
observe,V359,2b,(c) Experiencer-Theme,Bob was observed by Wendy,Wendy observed Bob,-21.624088287353516,-24.50128936767578,2.8772010803222656
overhear,V360,2a,(c) Experiencer-Theme,Bob was overheard by Wendy,Wendy overheard Bob,-22.56281280517578,-28.676830291748047,6.114017486572266
pat,V206,2b,(a) Agent-Patient,Bob was patted by Wendy,Wendy patted Bob,-22.607280731201172,-28.721298217773438,6.114017486572266
photograph,V214,2a,(a) Agent-Patient,Bob was photographed by Wendy,Wendy photographed Bob,-22.228490829467773,-24.92561149597168,2.6971206665039062
pinch,V200,2a,(a) Agent-Patient,Bob was pinched by Wendy,Wendy pinched Bob,-22.931575775146484,-29.04559326171875,6.114017486572266
please,V327,2a,(b) Theme-Experiencer,Bob was pleased by Wendy,Wendy pleased Bob,-22.17127227783203,-25.96326446533203,3.7919921875
poke,V203,2a,(a) Agent-Patient,Bob was poked by Wendy,Wendy poked Bob,-22.527782440185547,-28.641799926757812,6.114017486572266
praise,V238,2a,(a) Agent-Patient,Bob was praised by Wendy,Wendy praised Bob,-21.68012237548828,-25.418960571289062,3.7388381958007812
provoke,V328,2a,(b) Theme-Experiencer,Bob was provoked by Wendy,Wendy provoked Bob,-22.26376724243164,-26.83863067626953,4.574863433837891
pull,V181,2b,(a) Agent-Patient,Bob was pulled by Wendy,Wendy pulled Bob,-21.557382583618164,-26.076635360717773,4.519252777099609
punch,V201,2b,(a) Agent-Patient,Bob was punched by Wendy,Wendy punched Bob,-22.07059097290039,-26.561565399169922,4.490974426269531
punish,V244,2b,(a) Agent-Patient,Bob was punished by Wendy,Wendy punished Bob,-22.112363815307617,-24.916019439697266,2.8036556243896484
pursue,V291,2b,(a) Agent-Patient,Bob was pursued by Wendy,Wendy pursued Bob,-21.917814254760742,-26.42702865600586,4.509214401245117
push,V182,2a,(a) Agent-Patient,Bob was pushed by Wendy,Wendy pushed Bob,-21.701370239257812,-24.688568115234375,2.9871978759765625
puzzle,V329,2b,(b) Theme-Experiencer,Bob was puzzled by Wendy,Wendy puzzled Bob,-22.20896339416504,-25.446746826171875,3.237783432006836
quarrel with,V251,2b,(a) Agent-Patient,Bob was quarrelled with by Wendy,Wendy quarrelled with Bob,-26.23322868347168,-32.40382385253906,6.170595169067383
race,V288,2b,(a) Agent-Patient,Bob was raced by Wendy,Wendy raced Bob,-22.04507827758789,-28.159095764160156,6.114017486572266
raise,V162,2b,(a) Agent-Patient,Bob was raised by Wendy,Wendy raised Bob,-21.457134246826172,-23.96685791015625,2.509723663330078
reassure,V330,2a,(b) Theme-Experiencer,Bob was reassured by Wendy,Wendy reassured Bob,-22.347244262695312,-26.676834106445312,4.32958984375
recognize,V361,2a,(c) Experiencer-Theme,Bob was recognized by Wendy,Wendy recognized Bob,-21.686948776245117,-24.202362060546875,2.515413284301758
record,V215,2b,(a) Agent-Patient,Bob was recorded by Wendy,Wendy recorded Bob,-21.383180618286133,-23.953529357910156,2.5703487396240234
remember,V362,2a,(c) Experiencer-Theme,Bob was remembered by Wendy,Wendy remembered Bob,-21.886056900024414,-27.19236183166504,5.306304931640625
remove,V171,2a,(a) Agent-Patient,Bob was removed by Wendy,Wendy removed Bob,-21.5639705657959,-24.419864654541016,2.855894088745117
repulse,V331,2b,(b) Theme-Experiencer,Bob was repulsed by Wendy,Wendy repulsed Bob,-23.073095321655273,-27.57891273498535,4.505817413330078
rescue,V155,2a,(a) Agent-Patient,Bob was rescued by Wendy,Wendy rescued Bob,-21.93194580078125,-25.479049682617188,3.5471038818359375
resent,V393,2a,(c) Experiencer-Theme,Bob was resented by Wendy,Wendy resented Bob,-22.5311222076416,-28.645139694213867,6.114017486572266
respect,V377,2a,(c) Experiencer-Theme,Bob was respected by Wendy,Wendy respected Bob,-21.818069458007812,-25.260557174682617,3.4424877166748047
reward,V231,2a,(a) Agent-Patient,Bob was rewarded by Wendy,Wendy rewarded Bob,-22.293094635009766,-27.025474548339844,4.732379913330078
rob,V230,2b,(a) Agent-Patient,Bob was robbed by Wendy,Wendy robbed Bob,-22.24427604675293,-26.104888916015625,3.8606128692626953
roll,V177,2b,(a) Agent-Patient,Bob was rolled by Wendy,Wendy rolled Bob,-21.840471267700195,-27.3568115234375,5.516340255737305
sadden,V332,2a,(b) Theme-Experiencer,Bob was saddened by Wendy,Wendy saddened Bob,-22.52297019958496,-25.007265090942383,2.484294891357422
scare,V333,2b,(b) Theme-Experiencer,Bob was scared by Wendy,Wendy scared Bob,-21.864500045776367,-27.07016372680664,5.205663681030273
scold,V245,2a,(a) Agent-Patient,Bob was scolded by Wendy,Wendy scolded Bob,-22.501895904541016,-27.5543212890625,5.052425384521484
scratch,V202,2a,(a) Agent-Patient,Bob was scratched by Wendy,Wendy scratched Bob,-22.173171997070312,-26.774677276611328,4.601505279541016
see,V351,2b,(c) Experiencer-Theme,Bob was seen by Wendy,Wendy saw Bob,-21.18461036682129,-23.835575103759766,2.6509647369384766
sense,V352,2a,(c) Experiencer-Theme,Bob was sensed by Wendy,Wendy sensed Bob,-22.65941619873047,-27.77742576599121,5.118009567260742
shadow,V292,2a,(a) Agent-Patient,Bob was shadowed by Wendy,Wendy shadowed Bob,-22.644786834716797,-27.130035400390625,4.485248565673828
shake,V216,2a,(a) Agent-Patient,Bob was shaken by Wendy,Wendy shook Bob,-22.138446807861328,-25.45354461669922,3.3150978088378906
shock,V334,2a,(b) Theme-Experiencer,Bob was shocked by Wendy,Wendy shocked Bob,-21.98505973815918,-24.32146453857422,2.336404800415039
shoot,V221,2a,(a) Agent-Patient,Bob was shot by Wendy,Wendy shot Bob,-21.222576141357422,-23.88663101196289,2.6640548706054688
shove,V183,2b,(a) Agent-Patient,Bob was shoved by Wendy,Wendy shoved Bob,-22.261642456054688,-27.064990997314453,4.803348541259766
sicken,V335,2b,(b) Theme-Experiencer,Bob was sickened by Wendy,Wendy sickened Bob,-22.85800552368164,-25.689668655395508,2.831663131713867
slay,V280,2b,(a) Agent-Patient,Bob was slain by Wendy,Wendy slayed Bob,-23.27116584777832,-27.23212432861328,3.960958480834961
slap,V194,2a,(a) Agent-Patient,Bob was slapped by Wendy,Wendy slapped Bob,-22.05801773071289,-27.586271286010742,5.528253555297852
slide,V178,2a,(a) Agent-Patient,Bob was slid by Wendy,Wendy slid Bob,-22.24260711669922,-28.356624603271484,6.114017486572266
smell,V353,2b,(c) Experiencer-Theme,Bob was smelt by Wendy,Wendy smelt Bob,-23.073095321655273,-29.187114715576172,6.114019393920898
soak,V169,2a,(a) Agent-Patient,Bob was soaked by Wendy,Wendy soaked Bob,-22.2192440032959,-28.333261489868164,6.114017486572266
spy on,V364,2a,(c) Experiencer-Theme,Bob was spied on by Wendy,Wendy spied on Bob,-23.46139907836914,-28.139142990112305,4.677743911743164
splash,V165,2a,(a) Agent-Patient,Bob was splashed by Wendy,Wendy splashed Bob,-22.604164123535156,-28.718181610107422,6.114017486572266
splatter,V164,2b,(a) Agent-Patient,Bob was splattered by Wendy,Wendy splattered Bob,-23.27116584777832,-29.38518524169922,6.114019393920898
speak to,V263,2a,(a) Agent-Patient,Bob was spoken to by Wendy,Wendy spoke to Bob,-22.804847717285156,-27.07715606689453,4.272308349609375
spot,V363,2b,(c) Experiencer-Theme,Bob was spotted by Wendy,Wendy spotted Bob,-21.784692764282227,-24.40655517578125,2.6218624114990234
spray,V166,2b,(a) Agent-Patient,Bob was sprayed by Wendy,Wendy sprayed Bob,-22.49610137939453,-25.401689529418945,2.905588150024414
spin,V163,2a,(a) Agent-Patient,Bob was spun by Wendy,Wendy spun Bob,-22.049278259277344,-27.66996192932129,5.620683670043945
squabble with,V252,2a,(a) Agent-Patient,Bob was squabbled with by Wendy,Wendy squabbled with Bob,-26.23322868347168,-32.40382385253906,6.170595169067383
squash,V217,2b,(a) Agent-Patient,Bob was squashed by Wendy,Wendy squashed Bob,-22.738616943359375,-28.852636337280273,6.114019393920898
squeeze,V218,2a,(a) Agent-Patient,Bob was squeezed by Wendy,Wendy squeezed Bob,-22.08596420288086,-27.069726943969727,4.983762741088867
squirt,V167,2a,(a) Agent-Patient,Bob was squirted by Wendy,Wendy squirted Bob,-23.27116584777832,-29.38518524169922,6.114019393920898
squish,V219,2b,(a) Agent-Patient,Bob was squished by Wendy,Wendy squished Bob,-23.27116584777832,-29.38518524169922,6.114019393920898
stab,V283,2b,(a) Agent-Patient,Bob was stabbed by Wendy,Wendy stabbed Bob,-22.080490112304688,-25.60822296142578,3.5277328491210938
stare at,V369,2a,(c) Experiencer-Theme,Bob was stared at by Wendy,Wendy stared at Bob,-23.35802459716797,-29.585670471191406,6.2276458740234375
startle,V336,2a,(b) Theme-Experiencer,Bob was startled by Wendy,Wendy startled Bob,-22.306285858154297,-24.70633316040039,2.4000473022460938
stop,V226,2b,(a) Agent-Patient,Bob was stopped by Wendy,Wendy stopped Bob,-21.382068634033203,-24.393592834472656,3.011524200439453
strangle,V284,2a,(a) Agent-Patient,Bob was strangled by Wendy,Wendy strangled Bob,-22.329307556152344,-26.112003326416016,3.782695770263672
stroke,V207,2a,(a) Agent-Patient,Bob was stroked by Wendy,Wendy stroked Bob,-22.729530334472656,-28.843547821044922,6.114017486572266
stun,V337,2b,(b) Theme-Experiencer,Bob was stunned by Wendy,Wendy stunned Bob,-21.943674087524414,-25.027923583984375,3.084249496459961
suffocate,V285,2b,(a) Agent-Patient,Bob was suffocated by Wendy,Wendy suffocated Bob,-23.073095321655273,-29.187114715576172,6.114019393920898
support,V378,2b,(c) Experiencer-Theme,Bob was supported by Wendy,Wendy supported Bob,-21.4117374420166,-23.694442749023438,2.282705307006836
surprise,V338,2a,(b) Theme-Experiencer,Bob was surprised by Wendy,Wendy surprised Bob,-21.816516876220703,-24.265743255615234,2.4492263793945312
tail,V293,2b,(a) Agent-Patient,Bob was tailed by Wendy,Wendy tailed Bob,-22.931575775146484,-27.729528427124023,4.797952651977539
talk to,V264,2b,(a) Agent-Patient,Bob was talked to by Wendy,Wendy talked to Bob,-23.012340545654297,-28.774778366088867,5.76243782043457
tap,V195,2b,(a) Agent-Patient,Bob was tapped by Wendy,Wendy tapped Bob,-22.208484649658203,-24.75208854675293,2.5436038970947266
teach,V227,2b,(a) Agent-Patient,Bob was taught by Wendy,Wendy taught Bob,-21.756187438964844,-24.55126190185547,2.795074462890625
tease,V339,2a,(b) Theme-Experiencer,Bob was teased by Wendy,Wendy teased Bob,-22.109458923339844,-26.322649002075195,4.213190078735352
terrify,V340,2b,(b) Theme-Experiencer,Bob was terrified by Wendy,Wendy terrified Bob,-22.044937133789062,-25.575124740600586,3.5301876068115234
terrorize,V341,2a,(b) Theme-Experiencer,Bob was terrorized by Wendy,Wendy terrorized Bob,-22.79212760925293,-28.906147003173828,6.114019393920898
thank,V239,2a,(a) Agent-Patient,Bob was thanked by Wendy,Wendy thanked Bob,-22.164337158203125,-28.278352737426758,6.114015579223633
threaten,V342,2a,(b) Theme-Experiencer,Bob was threatened by Wendy,Wendy threatened Bob,-21.700618743896484,-25.27813720703125,3.5775184631347656
throw,V190,2a,(a) Agent-Patient,Bob was thrown by Wendy,Wendy threw Bob,-21.717533111572266,-25.519920349121094,3.802387237548828
thump,V196,2b,(a) Agent-Patient,Bob was thumped by Wendy,Wendy thumped Bob,-23.073095321655273,-29.187114715576172,6.114019393920898
tickle,V208,2b,(a) Agent-Patient,Bob was tickled by Wendy,Wendy tickled Bob,-22.79212760925293,-25.642581939697266,2.850454330444336
tell off,V246,2b,(a) Agent-Patient,Bob was told off by Wendy,Wendy told off Bob,-24.56331443786621,-29.158605575561523,4.5952911376953125
tolerate,V379,2a,(c) Experiencer-Theme,Bob was tolerated by Wendy,Wendy tolerated Bob,-22.29767417907715,-27.07553482055664,4.777860641479492
touch,V209,2a,(a) Agent-Patient,Bob was touched by Wendy,Wendy touched Bob,-21.832263946533203,-24.893888473510742,3.061624526977539
track,V294,2a,(a) Agent-Patient,Bob was tracked by Wendy,Wendy tracked Bob,-21.890560150146484,-24.813716888427734,2.92315673828125
trail,V295,2b,(a) Agent-Patient,Bob was trailed by Wendy,Wendy trailed Bob,-22.441957473754883,-27.58939552307129,5.147438049316406
trap,V170,2b,(a) Agent-Patient,Bob was trapped by Wendy,Wendy trapped Bob,-21.862497329711914,-25.035634994506836,3.173137664794922
trip,V301,2a,(a) Agent-Patient,Bob was tripped by Wendy,Wendy tripped Bob,-22.780986785888672,-28.895004272460938,6.114017486572266
trust,V380,2a,(c) Experiencer-Theme,Bob was trusted by Wendy,Wendy trusted Bob,-21.81925392150879,-27.568843841552734,5.749589920043945
understand,V381,2a,(c) Experiencer-Theme,Bob was understood by Wendy,Wendy understood Bob,-21.780323028564453,-26.147245407104492,4.366922378540039
untie,V211,2b,(a) Agent-Patient,Bob was untied by Wendy,Wendy untied Bob,-23.073095321655273,-29.187114715576172,6.114019393920898
upset,V343,2b,(b) Theme-Experiencer,Bob was upset by Wendy,Wendy upset Bob,-21.73210906982422,-25.271902084350586,3.539793014526367
visit,V261,2b,(a) Agent-Patient,Bob was visited by Wendy,Wendy visited Bob,-21.504192352294922,-23.948299407958984,2.4441070556640625
warn,V270,2a,(a) Agent-Patient,Bob was warned by Wendy,Wendy warned Bob,-21.560144424438477,-26.989852905273438,5.429708480834961
wash,V174,2b,(a) Agent-Patient,Bob was washed by Wendy,Wendy washed Bob,-21.993270874023438,-27.29876708984375,5.3054962158203125
watch,V365,2a,(c) Experiencer-Theme,Bob was watched by Wendy,Wendy watched Bob,-21.659421920776367,-26.504634857177734,4.845212936401367
welcome,V240,2b,(a) Agent-Patient,Bob was welcomed by Wendy,Wendy welcomed Bob,-21.852720260620117,-25.799867630004883,3.9471473693847656
whack,V197,2a,(a) Agent-Patient,Bob was whacked by Wendy,Wendy whacked Bob,-22.834917068481445,-27.047527313232422,4.212610244750977
wipe,V175,2a,(a) Agent-Patient,Bob was wiped by Wendy,Wendy wiped Bob,-22.280916213989258,-27.82262420654297,5.541707992553711
worry,V344,2a,(b) Theme-Experiencer,Bob was worried by Wendy,Wendy worried Bob,-21.848194122314453,-26.590007781982422,4.741813659667969
worship,V382,2b,(c) Experiencer-Theme,Bob was worshiped by Wendy,Wendy worshiped Bob,-23.073095321655273,-27.587390899658203,4.51429557800293
wow,V345,2b,(b) Theme-Experiencer,Bob was wowed by Wendy,Wendy wowed Bob,-22.68674087524414,-27.714725494384766,5.027984619140625
wash,V174,2a,(a) Agent-Patient,Wendy was washed by Bob,Bob washed Wendy,-21.993270874023438,-27.29876708984375,5.3054962158203125
watch,V365,2b,(c) Experiencer-Theme,Wendy was watched by Bob,Bob watched Wendy,-21.659421920776367,-26.504634857177734,4.845212936401367
welcome,V240,2a,(a) Agent-Patient,Wendy was welcomed by Bob,Bob welcomed Wendy,-21.852720260620117,-25.799867630004883,3.9471473693847656
whack,V197,2b,(a) Agent-Patient,Wendy was whacked by Bob,Bob whacked Wendy,-22.834917068481445,-27.047527313232422,4.212610244750977
whisper,V101,2b,(a) Agent-Patient,The request was whispered by Bob,Bob whispered the request,-22.773561477661133,-31.986351013183594,9.212789535522461
wipe,V175,2b,(a) Agent-Patient,Wendy was wiped by Bob,Bob wiped Wendy,-22.280916213989258,-27.82262420654297,5.541707992553711
worry,V344,2b,(b) Theme-Experiencer,Wendy was worried by Bob,Bob worried Wendy,-21.848194122314453,-26.590007781982422,4.741813659667969
worship,V382,2a,(c) Experiencer-Theme,Wendy was worshiped by Bob,Bob worshiped Wendy,-23.073095321655273,-27.587390899658203,4.51429557800293
wow,V345,2a,(b) Theme-Experiencer,Wendy was wowed by Bob,Bob wowed Wendy,-22.68674087524414,-27.714725494384766,5.027984619140625
wreck,V124,2b,(a) Agent-Patient,The kitchen was wrecked by Bob,Bob wrecked the kitchen,-21.232101440429688,-30.831375122070312,9.599273681640625
write,V066,2a,(a) Agent-Patient,The report was written by Bob,Bob wrote the report,-17.888416290283203,-25.727882385253906,7.839466094970703
yell,V102,2a,(a) Agent-Patient,The response was yelled by Bob,Bob yelled the response,-22.004764556884766,-31.474470138549805,9.469705581665039
zip,V055,2a,(a) Agent-Patient,The cardigan was zipped by Bob,Bob zipped the cardigan,-25.59320640563965,-35.087013244628906,9.493806838989258
foam,V464,2a,(e) Non-Passivizable,Bubbles were foamed by the bath,The bath foamed bubbles,-27.219633102416992,-28.989009857177734,1.7693767547607422
foam,V464,2b,(e) Non-Passivizable,Bubbles were foamed by the bath,The bath foamed bubbles,-27.219633102416992,-28.989009857177734,1.7693767547607422
foam,V464,1a,(e) Non-Passivizable,Bubbles were foamed by the fountain,The fountain foamed bubbles,-27.310697555541992,-29.175235748291016,1.8645381927490234
foam,V464,1b,(e) Non-Passivizable,Bubbles were foamed by the fountain,The fountain foamed bubbles,-27.310697555541992,-29.175235748291016,1.8645381927490234
